日期,沪深300ETF,A500ETF华泰柏瑞,上证50ETF,中证500ETF,创业板ETF易方达,中证1000ETF,科创50ETF,红利低波50ETF,红利质量ETF,证券ETF,消费ETF,半导体ETF,银行ETF,军工ETF,医药ETF易方达,有色金属ETF,煤炭ETF,房地产ETF,电力ETF,芯片ETF,机器人ETF,人工智能ETF易方达,化工ETF,证券保险ETF易方达,电池ETF,光伏ETF,创新药ETF,通信ETF,游戏ETF,金融科技ETF,国债ETF,十年国债ETF,30年国债ETF,城投债ETF,公司债ETF,信用债ETF,可转债ETF,有色ETF大成,豆粕ETF,能源化工ETF,黄金ETF,短融ETF
2010-05-11,,,-0.019374068554396492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-12,,,0.01773049645390063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-13,,,0.01891488302638157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-14,,,-0.010258915486077496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-17,,,-0.04491609081934824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-18,,,0.021705426356589178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-19,,,-0.005563985837127011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-20,,,-0.017293997965412145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-21,,,0.01035196687370614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-24,,,0.032786885245901565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-25,,,-0.02628968253968242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-26,,,0.0005094243504837325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-27,,,0.015274949083503252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-28,,,-0.005516549648946891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,,,-0.021684316691881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-01,,,-0.00979381443298963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-02,,,-0.0015616866215514432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-03,,,-0.005735140771636964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-04,,,-0.0005243838489776496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-07,,,-0.020461699895068065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-08,,,-0.0042849491162293436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-09,,,0.033351264120495064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-10,,,-0.0161374284226967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-11,,,0.0037037037037038166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-17,,,-0.0005271481286241289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-18,,,-0.008438818565400824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-21,,,0.03617021276595731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-22,,,-0.0015400410677617648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-23,,,-0.009768637532133615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-24,,,0.005711318795430997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-25,,,-0.0030975735673723485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-28,,,0.0005178663904712442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-29,,,-0.04089026915113864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,-0.009713977334052838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-01,,,-0.006539509536784781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-02,,,0.007679648930334623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-05,,,-0.00979858464888411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
