日期,沪深300,中证A500,上证50,中证500,创业板指,中证1000,科创50,标普中国A股大盘红利低波50,红利质量,证券公司,800消费,中证全指半导体,中证银行,中证军工,300医药,有色金属,中证煤炭,中证全指房地产,电力指数,国证芯片(CNI),机器人,CS人工智,细分化工,300非银,新能电池,光伏产业,CS创新药,通信设备,动漫游戏,金融科技,上证5年国债,上证10年国债(净),中债-30年期国债财富(总值)指数,沪城投债,中债-中高等级公司债利差因子净价(总值)指数,沪做市公司债,中证转债及可交换债,上期有色金属指数,大商所豆粕期货价格指数,易盛能化A,SGE黄金9999,中证短融
2012-12-20,0.0057808393,0.0044876021999999995,0.0045400908,0.0031518909,0.0095230647,0.0031464187,,0.0010493262,0.001459849,0.020195043899999997,-0.004048655500000001,0.0008414451,-0.0037185881999999997,-0.00036458869999999997,-0.0090729561,0.0235875757,0.0092734792,0.0086781412,0.007799635700000001,0.007835206099999999,-0.0057366456,0.004827745,0.0086115603,0.0150213487,0.0177536501,,,-0.0008751876,,,-0.0004657327,0.00039864040000000005,0.0001362195,8.50224e-05,,,-0.0015360322000000002,-0.0121924096,,-0.0031028278999999997,-0.004006053592094788,0.000141216
2012-12-21,-0.0053731609,-0.0041702363,-0.0079609072,-0.002504455,0.0148531621,0.000661701,,-0.0020338718,0.0037053957999999996,-0.015045298700000001,-0.0044631767999999995,-0.0113063319,-0.010328371400000001,-0.0007764131,0.013343341500000001,-0.012697458399999998,0.0011882634,-0.0093788429,-0.0059269651,-0.0068968011,-0.0025823568000000003,0.002860812,-0.0014744512000000002,-0.0073709409,-0.0129669951,,,0.0030557266,,,0.0004211289,-0.0003984816,5.99284e-05,4.25076e-05,,,-0.0013427803,-0.0019325846999999998,,-0.0049576722,-0.01333969978214799,0.00019494680000000002
2012-12-24,0.0038849040000000002,0.0037231836000000003,0.0048613656,0.0053607234000000005,0.0174677326,0.0080858723,,0.0022261415000000002,0.0026042391999999996,0.010856338,-0.0127311496,-0.0011579964,0.011562373800000001,0.004242637699999999,0.0188288925,0.0003644584,-0.0008351334000000001,0.011054903,0.0038705799,-0.0004258797,0.0141622352,0.0075637885999999994,0.0020666088,0.006658708199999999,-0.0008552427999999999,,,0.0070736657000000005,,,-0.0001932084,0.0006294323000000001,0.000583813,0.0002380325,,,-0.0030444079,0.0021493854000000003,,0.0005298229,0.011569096580756513,0.0003609422
2012-12-25,0.0282116246,0.0266283452,0.0300291221,0.0228983051,0.021120720699999998,0.0228981632,,0.0261850945,0.0217314111,0.026138764000000002,0.0187639702,0.020312377399999998,0.039749822899999995,0.0234555125,0.0235713202,0.015351110999999999,0.0291865913,0.0403147082,0.0214066379,0.0244796318,0.024040166900000003,0.0186949194,0.0230335246,0.0253868326,0.0172393281,,,0.0224258069,,,9.33554e-05,-4.19358e-05,0.00036932079999999997,0.0003824612,,,0.0092310459,0.0028544898000000003,,0.0061915721,0.0008405379442842601,0.00012027070000000001
2012-12-26,0.003767366,0.0048222813,0.0009350252000000001,0.012413266700000002,0.0215511528,0.0166825027,,0.0024084081,0.0077838151,-0.0044120496,0.0132044579,0.0131114877,-0.0037602378,0.0161204464,-0.0002785102,0.0113792727,0.0015815676,0.015496312000000002,0.0028444752,0.0184589637,0.0125219032,0.0179595437,0.015419024299999999,0.00027444329999999997,0.0089155816,,,0.0229748784,,,0.0009493361,-0.0002830782,0.0002430993,0.0004502821,,,-0.0003035672,0.0008199277,,0.0056373095,-0.0007495802350683617,9.70067e-05
2012-12-27,-0.0052998451000000005,-0.0055351295,-0.0076559345,-0.0090420993,-0.013406198199999999,-0.0097820049,,-0.0032769934,-0.0012243767,-0.0090486876,0.0039834576,-0.0068643231999999995,-0.0110090942,-0.000605782,-0.0044708877000000005,-0.0044225078,-0.0068303362,-0.0084854798,0.0021053374,-0.006558861,-0.013253264199999998,-0.0043365138,-0.011485468,-0.0086595341,-0.0063439666,,,-0.008959404399999999,,,0.00037956080000000003,0.00040900649999999996,0.0001859077,0.000662381,,,0.0011090170000000001,0.006046295699999999,,-0.0017914113,-0.0003001380635092825,0.0001066168
2012-12-28,0.0145034308,0.0125525472,0.0173905111,0.011162435399999998,0.0115771282,0.0114450554,,0.008436823,0.014754255300000001,0.0496313342,0.009943775299999999,0.0037040254,0.0150255888,0.0177269725,0.0089954767,0.010065643099999999,0.0078737644,0.0229684385,0.0065795243,0.0040492271,0.0137853578,0.0160911969,0.009561176999999999,0.0361443439,0.0077040156,,,0.019695017699999998,,,0.0012585077,0.0002830426,0.00035361219999999996,0.0022489074,,,0.0014374874000000002,0.0017772878999999999,,-3.02465e-05,-0.0010204694159314238,0.0001378657
2012-12-31,0.017299255,0.0157907477,0.0219093744,0.0125695669,0.008754105,0.008234736,,0.0157869257,0.0095324433,0.0151839912,0.0066873761,0.00756503,0.027950349,0.029348402,0.0090488636,0.0132146799,0.011326597899999999,0.0230288799,0.0118475113,0.008812651900000001,0.010388982,0.0075351644,0.0107218123,0.0276867534,0.0126914122,0.0,,0.0205819206,0.0,,-3.8173299999999996e-05,-0.0001362412,0.0003353597,0.0013039797,,,0.0042009199,0.0028064709999999996,,0.0098808251,0.001407059246175575,0.0003438153
2013-01-04,0.0005774981,-0.0005713601,0.006901080899999999,-0.0053753823,-0.011936464,-0.0045080374000000005,,0.0045351305,-0.0137750396,-0.0066165061,-0.008640143,0.016401983,0.0080727018,-0.0147349365,-0.0226007042,0.0037560792,-0.0072985992,0.0064733726,-0.0055873284,-0.0063530172,-0.0092649272,-0.0237108214,-0.0075027935,0.0081134641,0.0024726035,0.0142795,,-0.0102671398,0.0006118,,-0.0015176796,-0.0018761923,-0.00021202120000000002,-9.30201e-05,,,0.0077044381,0.006515722200000001,0.0,0.013438230099999999,-0.006682649086005278,0.00047668950000000004
2013-01-07,0.0045856278,0.0070281966,0.005218925399999999,0.0092436095,0.018107527999999998,0.0148152145,,0.002275861,0.0096186646,-0.0017197531,0.0051190585,0.014793698099999999,0.0166416672,0.0249793099,0.0200334821,-0.0110690965,0.006189036100000001,-0.0035921702,0.0038789207,0.006373537500000001,0.0143580928,0.0127053982,0.007011760299999999,-0.0015128068999999999,0.0061593668,0.0143858769,,0.0168675162,0.0091396084,,0.0002788196,0.0,7.3372e-05,0.0013193170000000002,,,8.13355e-05,-0.0027008819,0.005849999999999999,0.0094278283,0.005123568414707621,0.0007727499
2013-01-08,-0.0042015233,-0.0010684664,-0.0120057737,0.0117599333,0.020921469300000002,0.0148668198,,-0.0055768818,0.0133955141,-0.0179096443,0.0237486963,0.0107902907,-0.015206056800000001,0.0269491799,0.022526047400000002,0.0055670057,-0.009928626000000001,-0.0017169612,0.0037313411,0.0170341321,0.0235048362,0.0213255016,0.013571472,-0.0245388801,0.0124991411,0.0112291067,,0.0383632463,0.011976643899999998,,0.0008595318,0.0011236309,0.0001150316,0.0008023716000000001,,,-0.0020462338,0.000343898,0.0073470199000000005,-0.0005953252,-0.006204106099205735,0.0002312459
2013-01-09,0.0003152063,-3.44183e-05,-0.0012628601,0.0023886097,0.0018659516,0.0014521059999999999,,-0.0016809598000000002,0.0107844985,-0.0009371872000000001,0.018006070199999998,-0.0015128085,-0.0061277977,-0.0084770142,0.0026269153,-0.0068465536,0.033362235,-0.0010221265,-0.0055791274999999994,0.002626631,0.0060878378,0.0075996957,0.0051980143000000005,-0.0036876447,0.011265794200000002,0.00015089999999999998,,0.013165289600000001,0.0010402696000000001,,0.0002496277,0.00032517259999999997,0.0002291312,0.0004894763,,,0.0015484165,0.00032536299999999995,-0.0057735581,-0.0094039295,0.00751153880961721,0.0002495918
2013-01-10,0.0017588196,0.0024005588,7.815269999999999e-05,0.0064057221,0.0090863791,0.0075230207999999995,,0.0009536511000000001,-0.0003498463,0.0035929712000000004,-0.0010611541,0.019367768299999998,-0.0004509067,0.013129791699999999,0.000849763,0.005069343699999999,-0.007247046700000001,0.011375824999999999,-7.171e-05,0.0117259969,0.0022373739000000003,0.007528321,0.0005612223,0.0015311985,0.006338072,0.0254612543,,0.0100925782,0.0120171451,,-0.0007729076,-0.0008493681999999999,-0.0002788784,0.0,,,0.0080751204,0.0062504603,-0.001220977,0.0014688340999999998,0.0010199184065274028,0.0002855194
2013-01-11,-0.018706860000000002,-0.017919938399999998,-0.0196730023,-0.0253760782,-0.012942874900000002,-0.0197548695,,-0.0177299422,-0.01116582,-0.0336635968,-0.015245621199999998,-0.0197163336,-0.0175805387,0.0199409519,-0.0044478199,-0.024353951199999998,-0.0294822016,-0.0329370377,-0.0186406564,-0.022097486000000003,-0.0249797333,-0.0110649383,-0.0292348406,-0.0245778127,-0.0250921664,-0.0229778471,,-0.0073892207,-0.0124519178,,-0.0009598922999999999,-0.001070484,3.44167e-05,-0.00017713750000000002,,,-0.0026346292,-0.0038910387,-0.0030611434,-0.0131213702,0.00849594716301406,0.00022707100000000002
2013-01-14,0.0380532613,0.0364313453,0.040745822900000006,0.0347171463,0.0395892765,0.035996971,,0.0296816628,0.0250662651,0.0560633215,0.024586907,0.033223536299999995,0.0485650101,0.0746061628,0.0407738465,0.028464817400000002,0.0285505697,0.0317617793,0.0252650104,0.0338210109,0.0391755404,0.0377073146,0.0403005849,0.0554826791,0.0393550361,0.0319714087,,0.0394785275,0.0260137842,,-0.0005158548,0.0004307537,0.0002843806,0.0003627743,,,0.017471390899999998,0.0017357657,0.031612633099999995,0.007909672100000001,0.000119090151244553,0.0004644307
2013-01-15,0.0070337216,0.0087755029,0.0036717553,0.0194806403,0.023736769400000003,0.0196027919,,0.0040696476,0.0079936789,0.0072668767,0.0100795887,0.021686203100000002,0.000975606,0.0083020991,0.0118265842,0.0148266397,0.0118581424,0.0043685403,0.0049525543,0.0198992408,0.023949726,0.0229751883,0.0261608834,0.0064283711,0.0270035772,0.0265752446,,0.014921665099999998,0.012841997899999999,,-5.4132e-05,-0.0006511032,0.0001557311,0.00032047499999999997,,,0.0096594995,-0.0126427157,0.0020873800000000002,-0.0127461653,0.008185212845407047,0.0001893614
2013-01-16,-0.0072284441,-0.0058065967,-0.012131779600000002,-3.53553e-05,-0.0052889598000000005,-0.0009092558,,-0.0121008231,-0.0022933394,-0.0156058594,-0.0028722382,0.0031427795,-0.0140215219,0.044447473300000005,0.0121112794,0.014640798399999998,0.0031571474,-0.0123698205,0.0001970794,0.006029473400000001,0.0043402603,0.0053563806,0.0011101802,-0.0189871427,-0.0013083949,-0.005143323,,-0.006416206,-0.006400534,,4.66681e-05,0.0010823762,5.70322e-05,0.0002444947,,,0.0045219923,0.0047077103,0.010984136200000001,6.0143100000000004e-05,0.00461103673955083,0.00018932560000000002
2013-01-17,-0.009442425800000001,-0.010385062300000001,-0.0117549281,-0.012327854000000001,-0.0079756225,-0.0117863745,,-0.0070853056,-0.0038643765000000003,0.0039824875,-0.0061647789,-0.0114876632,-0.0090906283,-0.061825655199999996,0.0094128921,-0.025462471,-0.0152740386,-0.0043963998,0.006905719299999999,-0.0067169456,-0.0099574513,-0.0160147864,-0.0090693724,-0.0078201301,-0.021479325299999998,-0.020719607,,-0.025541422900000003,-0.0069008488000000005,,0.0003089283,0.00011546860000000001,0.0002507461,0.00037086670000000005,,,-0.0011575634999999999,-0.002695559,-0.0070492398,0.006595301099999999,-0.0012137000088808059,0.00021484779999999997
2013-01-18,0.0167195637,0.0161132669,0.0171747165,0.0166146228,0.0248311875,0.0157419864,,0.015265521399999999,0.0125349108,0.0104626879,0.0054778631,0.004305893,0.018687966,0.009569593199999999,0.0091253758,0.0103149696,0.0218254029,0.0306938604,0.021987036,0.00334152,0.037310883600000004,0.0126449443,0.018729213,0.015189983499999999,0.0193822404,0.0146481553,,0.0151885844,0.0114560211,,0.0021422367,-0.0016373655000000002,0.0004425419,0.0011711674,,,0.004776949999999999,0.010576617200000001,-0.0014794177999999999,0.026058988699999997,0.006050360352344406,0.0002179957
2013-01-21,0.0059562178,0.0071999214,0.0061713149,0.0076420528,0.006621911,0.0082916959,,0.0047470451000000006,-0.0022077714,0.005114469999999999,-0.0151399894,0.0038655979,0.018510059699999998,0.0077361935,-0.0024840688,-0.0046940021,0.0269421441,0.0056015964,-0.0029168087999999997,0.0044830592,0.0056468489,-0.0028259678,0.0036395027,-0.0018499697000000002,0.0050091615,-0.0003535462,,0.0037662772,0.0091933907,,-0.00018248290000000001,0.0001471841,0.0005870811,0.0005806908,,,0.0030413378,-0.0031850151,0.0035500909000000004,-0.00557049,0.0018303663684940941,0.0004311064
2013-01-22,-0.0053621397999999995,-0.0066218743,3.37119e-05,-0.0159513188,-0.0220350744,-0.0197243347,,-0.0030618448999999996,-0.0149476055,-0.0067942795,-0.0085238819,-0.013821269,0.0131937422,-0.025287790600000002,-0.0201761017,-0.013898765099999998,-0.023651704,-0.007054168699999999,-0.0165437011,-0.020551225500000003,-0.0231106365,-0.016107555,-0.0129699641,-0.0010636409,-0.0171660243,-0.013186257400000002,,-0.0161573567,-0.0172646589,,-0.00015644249999999997,0.0005360916,0.0001808125,0.0004121353,,,-0.0034247643,0.0081075694,0.011216565999999999,-0.005230850299999999,0.001709653647752348,0.0004029906
2013-01-23,0.0040656198,0.0049661907,0.0061274625999999995,0.0018370314,0.0043127971,0.0035688535,,0.0044525757,0.0053463193,0.0015385251,0.0021149992000000003,0.00028578,0.011654191000000001,0.02804414,0.010743689700000001,0.0024811348999999997,-0.0097347174,-0.0001989005,-0.0025678835999999997,0.0001688639,0.0068774314999999996,0.013841024399999999,-0.0030352886,0.0034810028,0.0011851542,-0.0005508732,,0.0081620984,0.0020254305,,-0.0001573983,-0.0002626492,0.0001825876,8.4075e-06,,,-0.0026766813,-0.0013170742,0.001753887,0.0046795444,-0.0005588399658813428,0.0003142858
2013-01-24,-0.0094732183,-0.0111967551,-0.0052137675999999996,-0.0209233979,-0.026473452,-0.0247435494,,-0.0060567491,-0.017708322999999998,-0.0001168445,-0.0170813508,-0.030183405099999998,-0.0008995692,0.0096977813,-0.0089193584,-0.021388769399999997,-0.030429637500000002,-0.0139927136,-0.0101426309,-0.0339014979,-0.0390459338,-0.026622462800000003,-0.0206832238,0.0012378718,-0.0279447801,-0.0233866001,,-0.0251092504,-0.023711389700000002,,-0.0004750638,0.0006200149,-0.0008287243,-8.4074e-06,,,-0.0039411431,-0.0027868642999999997,-0.0215586997,-0.0017869349,-0.007442927747705429,0.0002400262
2013-01-25,-0.0042903798,-0.0028106952000000003,-0.0072214363,-0.0016829231999999999,0.006569737,-0.0009377955999999999,,-0.0032308157,-0.0026297317,-0.0205481335,-0.011558742200000001,-0.0048739889,-0.0028349684000000003,-0.0191160165,0.0266462918,0.003484732,-0.0037955918,-0.0160014373,0.0018103439,-0.0041917192,0.000312308,-0.0075845396,0.0050778888,-0.0216620176,0.0031974702,-0.0084709615,,-0.0018896022,0.0009698423,,6.244e-05,0.0015648302,2.71345e-05,0.000512855,,,-0.0071674547,0.0038911338,0.0074380725,0.0056149550000000005,-0.004353620613060775,0.000161042
2013-01-28,0.031181635,0.0288586667,0.0376054757,0.0254849719,0.0287239398,0.026143254900000003,,0.021869462500000002,0.0085601458,0.0621112563,-0.0048989682,0.020920928800000002,0.0514514359,0.036651568600000003,0.0205508939,0.019518052100000002,0.027417787,0.0351788284,0.0128114041,0.0194297945,0.0278327985,0.019210856300000002,0.0290526566,0.0460266864,0.0272859067,0.020339137200000003,,0.0226507637,0.0217352923,,-0.0004128238,-0.0006186626,-0.0005634781,0.0010672,,,0.0128563231,-0.0033527542,0.0136045931,0.0055544207,-0.002920143027413642,0.0003244235
2013-01-29,0.009051372600000001,0.007874732399999999,0.012888558500000001,0.0094860737,0.008806514100000001,0.0094446326,,0.0014378404999999999,0.005955981700000001,0.0481741817,0.0045597039,0.0086073107,0.013315180499999999,0.0087087204,-0.0058619195,0.0120076283,0.017259246399999997,0.0037555342,0.0010418937000000001,0.0105003465,0.0130050775,0.0116218899,0.0110674408,0.0299149841,0.0105370698,0.0013909137,,0.013413033299999998,0.0102662962,,-7.27168e-05,0.0013220296000000002,-0.00045881940000000004,0.0003273735,,,0.0024572409,0.0026497101,-0.0029174126,0.0036760438,0.0028410790119025916,-1.19528e-05
2013-01-30,0.0048003151,0.0039985481,0.0033753265,0.005185614200000001,-0.0100913132,-0.0007132249,,0.0069768616,0.0076571925,0.008543641,0.0046515746000000005,0.0062294866,0.0015439538,0.0083933076,-0.0053813886,-0.0043635620000000005,0.0034211162,0.0221762904,-0.0018059075,0.0042040919,0.0030149502,0.0083689962,0.002213705,0.012036196400000001,0.0028241896999999998,0.0040014092,,0.0016381279000000002,-0.0042509009,,-0.0009118234999999999,0.00040865940000000005,0.0009135330999999999,0.0004950952,,,0.0055644202,0.00750188,0.0190091673,0.0050505051,0.004634474510390227,0.00022471459999999998
2013-01-31,-0.0006802516,-0.00024487209999999996,0.0019790732,-0.0059818693000000004,-0.0097960652,-0.0059647181,,-0.0009099507,-0.0068320303999999995,0.0050583816,-0.0080815235,-0.006259961400000001,0.0047903359000000005,-0.019747159400000002,-0.0049519289,0.021633476100000004,0.0054601575999999995,-0.0369486646,0.0282159892,-0.010310261300000002,-0.0095681977,-0.0136025069,0.0037584466,0.006671403500000001,0.0022879689,-0.0098635875,,-0.013696238999999999,-0.0045924652,,0.0001343788,0.00041896660000000004,0.0001058333,0.0007800181000000001,,,0.0193645953,0.0068688334,0.006889415100000001,-0.0044497296,0.004174120453190323,0.0001258757
2013-02-01,0.0210065049,0.018530394500000002,0.0313417471,0.008067218499999999,0.008193246199999999,0.005569644500000001,,0.012715055099999999,0.006339448,0.0552424339,0.0115700402,-0.0001197351,0.0414401303,0.0059130181,-2.9416500000000002e-05,-0.0058688803000000005,0.004694199600000001,0.0036075157,0.0046305131,0.0056418313,0.0253036988,0.0030090034,0.0077447906,0.0536771184,-0.0034101598999999997,-0.0010543671,,0.0030355999,0.0068890616,,-0.0006064892000000001,-0.0016646949,0.0005879006,0.0006536988,,,0.006945565700000001,-0.0001770772,0.0037035322,0.0041806342,-0.006670817397491772,0.0001202837
2013-02-04,0.0017147081,0.0003964862,0.004703938899999999,-0.0066559113,-0.0133710311,-0.009465877499999999,,0.0077400258,-0.010291548,-0.0089672091,-0.0164381617,-0.0027520189,0.0058789135,-0.006005802300000001,-0.0193102618,0.0158912511,0.0402788214,-0.0061937427,-0.0060564297,0.0089781246,-0.0007995289999999999,-0.013380380999999998,0.0018540437000000001,-0.0058768414,-0.004886802700000001,-0.0085298818,,-0.021024964900000002,-0.0032790872,,0.0007889145,0.0006082597,0.0003091444,0.0007621504,,,-0.0020965249,0.0040224658000000005,-0.005110465400000001,0.013113212999999999,0.006335544797083272,0.00031779759999999997
2013-02-05,0.0086050797,0.0086269165,0.0017226737,0.0104133841,0.0117618558,0.009018103,,0.0059870562,0.023571870800000002,-0.005374593600000001,0.0330574822,-0.0017144738,-0.010103825,-0.0074657067,0.022267058,0.0023820239000000003,0.0128099816,0.024559264299999998,0.0092425648,-0.0010774820999999999,0.0078471275,0.0111425398,0.014331836799999999,-0.011523756599999999,0.0047417634,0.006912825,,-0.0015852131,0.0100941583,,-0.0001259402,0.0,0.0010545615999999999,0.0002845426,,,-0.0027406065,-0.0032200294000000003,0.0025683582,-0.0072813006,0.0016044687425719648,6.68835e-05
2013-02-06,0.0015041446,0.0024085772,0.0046119968,0.0067427966,0.013165493100000002,0.0065068876,,-0.0044915094,0.007716382000000001,0.0178058398,-0.0010783625,0.0083160762,0.0056960683,0.0092179611,0.0149563909,0.0005243952,-0.0118758677,-0.0116135507,-0.0062418922,0.0066893148,0.0060064569,0.0099972368,0.005943058100000001,0.0224801355,0.0082334989,-0.0012550072000000001,,0.0084615203,0.0033791919999999996,,9.23678e-05,-0.0008279881,5.7772800000000004e-05,0.0006107560000000001,,,0.0013041495999999999,0.0005219081,0.0056969518,0.0038724199999999997,8.8986444398391e-05,0.0002834397
2013-02-07,-0.0057546462,-0.0045523579,-0.0143945568,0.0037473356000000003,0.0181014404,0.005232922599999999,,-0.007907883999999999,0.010108740199999999,0.0132088717,0.007987579,-0.0034941372999999997,-0.0364174685,0.0220622454,0.0105639605,-0.0002952124,-0.011994195800000001,-0.0032200567,-0.0023621175999999997,0.0017475414,0.0089892386,0.011648022200000002,0.0023222035,0.006903289,0.0007183622,-0.0009578717,,0.0082714842,0.012666364400000001,,0.0001688589,0.0002622387,2.61768e-05,0.0009950082,,,0.0014238915999999998,-0.00174778,-0.0036783639000000003,0.0052921615,0.001544034681394497,0.0002061519
2013-02-08,0.0042954922,0.0064908526,-0.0030035511999999998,0.014313312600000001,0.0216513197,0.0148550008,,0.0043355565000000006,0.0148557015,-0.0014683287,0.0097261724,0.0087818605,-0.0116981391,0.0036726468,0.0222086555,0.0090784877,0.0049204249,0.006167893,0.0068000957,0.0117979522,0.0136918607,0.012389324699999999,0.0158244328,-0.0033755348,0.0179125774,0.0124794581,,0.020707372199999997,0.0184372026,,-6.99573e-05,0.00011535480000000001,0.0007257097,0.0006682481999999999,,,0.0055813587,0.0012883541,0.009654434,0.00047255850000000005,-0.0029607698001480384,0.0001567705
2013-02-18,-0.012358368900000001,-0.0077957254,-0.0136333236,0.0053170367,0.0148828472,0.011222342199999999,,-0.0010140702,-0.0078490213,-0.0390847846,-0.012394736900000002,0.0306242345,-0.0047902362,0.0092313333,-0.0073677161,-0.024026053,-0.0171511085,-0.0072610808999999995,-0.000344941,0.022764648099999996,-0.0024157213999999997,0.0088298695,-0.0006393264999999999,-0.040205110499999995,0.0138577197,0.023407026700000003,,0.007912963,0.011496367300000001,,0.0005177205,-4.19424e-05,-0.0005603871,0.0017780226,,,-0.00044318620000000005,-0.011445298900000001,-0.016884541500000003,-0.0020499353000000002,-0.027546653987875855,0.0014632272
2013-02-19,-0.0189463194,-0.0178639593,-0.0166302901,-0.018308462299999998,-0.0186381284,-0.0158088206,,-0.0114480678,-0.0168322694,-0.0221810315,-0.006975431,0.0066250442,-0.005292540500000001,-0.0201782427,-0.0086533881,-0.020498427399999998,-0.0391487074,-0.037179244800000004,-0.0186888945,0.0045940913,-0.0135007268,-0.0117219302,-0.0201434451,-0.0211320818,-0.024099241299999997,-0.0027304123000000003,,-0.017460477999999998,-0.0182240022,,-0.0005985668,0.0007235359,-0.0002785478,0.0002333158,,,-0.0068106002,-0.0012409131,0.0077271417,-0.0003597122,0.00033672095016534114,0.0002367616
2013-02-20,0.006340840800000001,0.0088641745,-0.0013987362,0.0207836507,0.0380061705,0.0216154362,,0.0012978307999999999,0.0253560183,0.0041064209,0.0170888743,0.0068193934,-0.012947270399999999,0.011180360899999998,0.047070713800000004,0.0074825949,0.0140507334,0.0129921446,0.015023176499999999,0.012139991000000001,0.0161323146,0.0146783376,0.0157261821,0.0038082864,0.020494245300000002,0.009707992300000001,,0.0182556966,0.023203102200000002,,0.0001156803,0.0003353103,0.0015500226999999999,0.0004415305,,,0.0051384215,-0.0005012349,0.0177071991,-0.0034279654,-0.0025395465532539368,0.0001826922
2013-02-21,-0.034072673500000004,-0.031481276,-0.0406444311,-0.0206465633,-0.0135920824,-0.0178808436,,-0.0324535665,-0.0091489449,-0.0529928285,-0.0023815136000000002,-0.0268557759,-0.0439603666,-0.0260850869,-0.0187753604,-0.041708879100000006,-0.044247246000000004,-0.0167324807,-0.022011534899999997,-0.028397992599999998,-0.0322150443,-0.015570548500000001,-0.0326587854,-0.048818244999999996,-0.024657712100000003,-0.0178772546,,-0.011541453299999999,-0.014826283099999999,,0.0003992373,0.0009741687999999999,0.0008417848999999999,0.0003913731,,,-0.013822754500000001,-0.0174122095,0.0044608452,-0.0167141771,-0.020598618572524884,0.00020013059999999998
2013-02-22,-0.0053417883,-0.005635309200000001,-0.0075984142,-0.0033589706000000004,-0.0006374375,-0.0016177946,,-0.0081555142,-0.0010203022000000001,-0.0041040137999999995,0.013274575500000002,-0.0019003776,-0.014320447,0.010775756800000001,-0.0107344786,0.0087377394,-0.0038592233,0.0021801222,-0.0028772145,-0.0032798805,-0.0067505242,-0.0009350946,-0.0074988283,-0.0085253128,-0.0025928241,-0.0062291641,,-0.0033859171999999996,0.0044523453000000004,,-0.000374835,-0.0009313618,-0.0002455765,0.0003662485,,,-0.0079197061,0.0002598262,0.027007266300000003,0.0010919879,0.01761671070844351,0.0001961205
2013-02-25,0.0032180494,0.0045588267,0.0038705053,0.0110555361,0.020185678199999998,0.0125162255,,0.007881203100000001,0.000539878,0.0136042769,-0.004007704999999999,0.008488919000000001,0.0096623079,0.0071490128,0.0074846554,-0.003051658,0.0018175907999999998,-0.0083682221,0.011664684199999999,0.0120605981,0.0156649993,0.0152734821,0.014473372200000001,0.007426424700000001,0.0078687817,0.0066838348,,0.0096501752,0.0035184071,,-0.0008805395,-0.0001571174,-0.00020244789999999998,0.0002745858,,,0.0008307187000000001,-0.0061754547,-0.0231066033,-0.007307373000000001,0.005375675843639358,0.00036199759999999996
2013-02-26,-0.014343790300000001,-0.0138090372,-0.0135585332,-0.015158656800000002,-0.005232010499999999,-0.0124385314,,-0.0131283456,-0.0119933229,-0.014261847599999999,-0.021051946,-0.0226470371,-0.0025124170000000003,0.0039085036,-0.009002397,-0.018399715400000002,-0.024766706,-0.0176054222,-0.0150263986,-0.0190318817,0.0024743580000000003,-0.007131439200000001,-0.0188360415,-0.0168797711,-0.0199152321,-0.020531606600000002,,-0.015264426900000001,-0.0060278816,,-0.0002193953,-0.0001885705,-0.00036358010000000005,-3.3274e-05,,,-0.0038570127999999998,-0.0028408737,-0.0132256091,-0.0165504634,0.0047759342533726795,-9.36409e-05
2013-02-27,0.0105476136,0.0072035927,0.013053788799999999,0.0007619147,-0.006023140999999999,0.0004287079,,0.005782287499999999,-0.0017796904,0.036752568,-0.0061669555,0.0026408186,0.0137214942,0.0212883867,-0.0127280318,0.0075833828999999995,0.011390909199999999,0.024565756799999998,0.00043298379999999996,0.0003631305,0.0055361148,0.0001656365,0.003965282,0.0256771235,0.0013612795,-0.0012707989,,-0.0009824512000000001,0.0061914639,,-4.85577e-05,-7.33468e-05,0.0003096956,0.000257882,,,0.0006752676,0.0065342141,0.0060358504,0.0031344243,0.006097373202352605,-6.3491e-06
2013-02-28,0.030312058099999997,0.0281678288,0.0355283687,0.020448282400000004,0.01773452,0.0187712276,,0.022024405599999998,0.0171938293,0.0486222667,0.0087829928,0.0310467067,0.0425131923,0.0117778309,0.0146733413,0.0201038937,0.0284595287,0.0319656077,0.0189999356,0.027003027,0.014123767899999999,0.016708253500000003,0.0237216658,0.0448983983,0.0214733108,0.0319043872,,0.0191794609,0.0202281537,,0.00045384969999999995,4.1915499999999995e-05,-0.00014039990000000002,0.0003492985,,,0.0115089474,0.0018942154,0.003588907,0.0075405118,-0.007474803173727898,4.20633e-05
2013-03-01,-0.0016799292,0.0011306449,-0.0062265985000000005,0.011147666700000001,0.0276345816,0.0159652742,,-0.0006822767999999999,0.0111351033,0.0042548462,0.0034224757999999997,0.015717762,-0.0063074651,0.013494203199999999,0.0175805633,-0.006656476999999999,-0.010388285399999999,-0.0007024424999999999,0.0050386231,0.0105368832,0.0108174704,0.0196113783,0.0076575264,-0.0054022082,0.0120157446,0.0151495,,0.0256943205,0.0133795912,,-0.0004657784,-0.00026196110000000004,0.0004923687,0.0005985883,,,0.0005998084,-0.0151157897,0.0116493281,-0.0163671405,-0.011009344065130888,6.66635e-05
